Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
phenotype,doid-ordo,MatcherHTTPCall,"[""uterine corpus adenosarcoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_4113,=,1.0,http://www.orpha.net/ORDO/Orphanet_447997,"[""Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""intracerebral cystic meningioma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_6113,=,1.0,http://www.orpha.net/ORDO/Orphanet_85136,"[""Cystic leukoencephalopathy without megalencephaly""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""thrombocytopenia due to platelet alloimmunization""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_1587,=,1.0,http://www.orpha.net/ORDO/Orphanet_241017,"[""Susceptibility to icterus due to raltegravir treatment""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""central nervous system melanoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_6022,=,1.0,http://www.orpha.net/ORDO/Orphanet_252050,"[""Primary melanoma of the central nervous system""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""blind loop syndrome""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_10606,=,1.0,http://www.orpha.net/ORDO/Orphanet_3214,"[""Deaf blind hypopigmentation syndrome, Yemenite type""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""adult dermatomyositis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_14202,=,1.0,http://www.orpha.net/ORDO/Orphanet_391490,"[""Adult-onset myasthenia gravis""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""Laron syndrome""]","[""OMIM mapping confirmed by DO. [SN].""]","[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_9521,=,1.0,http://www.orpha.net/ORDO/Orphanet_633,"[""Laron syndrome""]",[],"[""owl:Class""]",false,true positive
phenotype,doid-ordo,MatcherHTTPCall,"[""acroosteolysis""]","[""OMIM mapping confirmed by DO. [SN].""]","[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0050525,=,1.0,http://www.orpha.net/ORDO/Orphanet_309294,"[""Sialidosis""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""hemochromatosis type 4""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0111028,=,1.0,http://www.orpha.net/ORDO/Orphanet_139491,"[""Hemochromatosis type 4""]",[],"[""owl:Class""]",false,true positive
phenotype,doid-ordo,MatcherHTTPCall,"[""hypogonadotropic hypogonadism 18 with or without anosmia""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0090076,=,1.0,http://www.orpha.net/ORDO/Orphanet_124194,"[""peroxisomal biogenesis factor 12""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""acute proliferative glomerulonephritis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_13138,=,1.0,http://www.orpha.net/ORDO/Orphanet_370088,"[""Acute infantile liver failure-multisystemic involvement syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""solid alveolar rhabdomyosarcoma""]","[""OMIM mapping confirmed by DO. [SN].""]","[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_4383,=,1.0,http://www.orpha.net/ORDO/Orphanet_328676,"[""leucine rich repeats and immunoglobulin like domains 2""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""blind hypotensive eye""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_11766,=,1.0,http://www.orpha.net/ORDO/Orphanet_98701,"[""Phakomatosis with eye involvement""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""autosomal recessive nonsyndromic deafness 59""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0110511,=,1.0,http://www.orpha.net/ORDO/Orphanet_166807,"[""deafness, autosomal recessive 59""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""autosomal recessive osteopetrosis 3""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0110941,=,1.0,http://www.orpha.net/ORDO/Orphanet_261776,"[""Partial deletion of chromosome 3""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""renal hypomagnesemia 4""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0060882,=,1.0,http://www.orpha.net/ORDO/Orphanet_122486,"[""HPS4, biogenesis of lysosomal organelles complex 3 subunit 2""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""Neoscytalidium dimidiatum infectious disease""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0050273,=,1.0,http://www.orpha.net/ORDO/Orphanet_71279,"[""CANOMAD syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""endometrium carcinoma in situ""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_5172,=,1.0,http://www.orpha.net/ORDO/Orphanet_123135,"[""mitogen-activated protein kinase kinase 1""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""inflammatory spondylopathy""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_12105,=,1.0,http://www.orpha.net/ORDO/Orphanet_3203,"[""Overhydrated hereditary stomatocytosis""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""scalp dermatosis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_3136,=,1.0,http://www.orpha.net/ORDO/Orphanet_370052,"[""SCALP syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""bronchus adenoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_5391,=,1.0,http://www.orpha.net/ORDO/Orphanet_121651,"[""EYA transcriptional coactivator and phosphatase 1""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""renal coloboma syndrome""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0090006,=,1.0,http://www.orpha.net/ORDO/Orphanet_1475,"[""Renal coloboma syndrome""]",[],"[""owl:Class""]",false,true positive
phenotype,doid-ordo,MatcherHTTPCall,"[""chronic NK-cell lymphocytosis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_7465,=,1.0,http://www.orpha.net/ORDO/Orphanet_86873,"[""Aggressive NK-cell leukemia""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""sacral spinal canal and spinal cord meningioma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_8203,=,1.0,http://www.orpha.net/ORDO/Orphanet_268740,"[""Upper thoracic spina bifida aperta""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""recurrent hepatocellular carcinoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_5027,=,1.0,http://www.orpha.net/ORDO/Orphanet_33402,"[""Pediatric hepatocellular carcinoma""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""recurrent uvea melanoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_7850,=,1.0,http://www.orpha.net/ORDO/Orphanet_123834,"[""NLR family pyrin domain containing 7""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""cutaneous breast cancer""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_14521,=,1.0,http://www.orpha.net/ORDO/Orphanet_262725,"[""Partial trisomy/tetrasomy of the short arm of chromosome 5""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""palmoplantar keratosis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_3390,=,1.0,http://www.orpha.net/ORDO/Orphanet_79357,"[""Hereditary palmoplantar keratoderma""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""hereditary spastic paraplegia 4""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0110792,=,1.0,http://www.orpha.net/ORDO/Orphanet_262206,"[""Partial duplication of chromosome 4""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""glucose metabolism disease""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_4194,=,1.0,http://www.orpha.net/ORDO/Orphanet_308467,"[""Disorder of galactose metabolism""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""primary ciliary dyskinesia 20""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0110625,=,1.0,http://www.orpha.net/ORDO/Orphanet_414935,"[""ribosomal protein S20""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""epidermolytic acanthoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_4323,=,1.0,http://www.orpha.net/ORDO/Orphanet_1499,"[""Cortada-Koussef-Matsumoto syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""disorder of amniotic fluid and membranes""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_8489,=,1.0,http://www.orpha.net/ORDO/Orphanet_138568,"[""amnion associated transmembrane protein""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""normocytic anemia""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_720,=,1.0,http://www.orpha.net/ORDO/Orphanet_98826,"[""Refractory anemia""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""Angelucci's syndrome""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_11203,=,1.0,http://www.orpha.net/ORDO/Orphanet_1545,"[""Crisponi syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""interstitial cystitis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_13949,=,1.0,http://www.orpha.net/ORDO/Orphanet_37202,"[""Interstitial cystitis""]",[],"[""owl:Class""]",false,true positive
phenotype,doid-ordo,MatcherHTTPCall,"[""infectious myxomatosis""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_3297,=,1.0,http://www.orpha.net/ORDO/Orphanet_199282,"[""Harlequin syndrome""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""bronchiolo-alveolar adenocarcinoma""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_4926,=,1.0,http://www.orpha.net/ORDO/Orphanet_210122,"[""Congenital alveolar capillary dysplasia""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""interstitial emphysema and related conditions of newborn""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_12076,=,1.0,http://www.orpha.net/ORDO/Orphanet_264709,"[""Secondary interstitial lung disease specific to childhood associated with a systemic vasculitis""]",[],"[""owl:Class""]",false,false positive
phenotype,doid-ordo,MatcherHTTPCall,"[""Perrault syndrome""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_0050857,=,1.0,http://www.orpha.net/ORDO/Orphanet_2855,"[""Perrault syndrome""]",[],"[""owl:Class""]",false,true positive
phenotype,doid-ordo,MatcherHTTPCall,"[""prion disease""]",[],"[""owl:Class""]",http://purl.obolibrary.org/obo/DOID_649,=,1.0,http://www.orpha.net/ORDO/Orphanet_118023,"[""prion protein""]",[],"[""owl:Class""]",false,false positive
