Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt#maxPapers,=,1.0,http://confOf#maxChoice,[],"[""confTool
""]","[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",false,false positive
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#ProgramCommittee,=,1.0,http://confOf#Organization,[],[],"[""owl:Class""]",false,false positive
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#SubjectArea,=,1.0,http://confOf#Topic,[],"[""confTool""]","[""owl:Class""]",true,true positive
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt#writtenBy,=,1.0,http://confOf#writtenBy,[],"[""confTool""]","[""owl:ObjectProperty""]",false,false positive
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt#writePaper,=,1.0,http://confOf#writes,[],"[""confTool""]","[""owl:ObjectProperty""]",true,true positive
conference,cmt-confof,MatcherHTTPCall,[],[],"[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",http://cmt#name,=,1.0,http://confOf#hasFirstName,[],"[""confTool"",""involved middle name""]","[""owl:DatatypeProperty"",""owl:FunctionalProperty""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#OC_Member,=,1.0,http://sigkdd#Registration_SIGKDD_Member,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Trip,=,1.0,http://sigkdd#Hotel,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Proceedings_Publisher,=,1.0,http://sigkdd#Silver_Supporter,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Flyer,=,1.0,http://sigkdd#Fee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Review,=,1.0,http://sigkdd#Review,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Invited_Speaker,=,1.0,http://sigkdd#Invited_Speaker,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Neutral_Review,=,1.0,http://sigkdd#Gold_Supporter,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Location,=,1.0,http://sigkdd#Place,[],[],"[""owl:Class""]",true,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#SC_Member,=,1.0,http://sigkdd#ACM_SIGKDD,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Session,=,1.0,http://sigkdd#Registration_fee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Regular_Session,=,1.0,http://sigkdd#Registration_Non-Member,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Multi-author_Volume,=,1.0,http://sigkdd#Author,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#OC_Member,=,0.0,http://sigkdd#Organizing_Committee_member,[],[],"[""owl:Class""]",true,false negative
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Paper_Author,=,1.0,http://sigkdd#Author_of_paper,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Workshop_Paper,=,1.0,http://sigkdd#Best_Research_Paper_Award,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Programme_Brochure,=,1.0,http://sigkdd#Program_Committee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Organising_Agency,=,1.0,http://sigkdd#Organizing_Committee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Demo_Chair,=,1.0,http://sigkdd#Sponzor_fee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#paperPresentedAs,=,1.0,http://sigkdd#awarded_by,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Early-Registered_Participant,=,1.0,http://sigkdd#Platinum_Supporter,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Paper,=,1.0,http://sigkdd#Best_Paper_Awards_Committee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Paper,=,1.0,http://sigkdd#Paper,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Industrial_Session,=,1.0,http://sigkdd#Main_office,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Industrial_Paper,=,1.0,http://sigkdd#Deadline_Paper_Submission,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Abstract,=,1.0,http://sigkdd#Abstract,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Student,=,1.0,http://sigkdd#Registration_Student,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial_Abstract,=,1.0,http://sigkdd#Deadline_Abstract_Submission,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Participant,=,1.0,http://sigkdd#Organizing_Committee_member,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Invited_Talk,=,1.0,http://sigkdd#Listener,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Assigned_Paper,=,1.0,http://sigkdd#Best_Student_Paper_Award,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Late-Registered_Participant,=,1.0,http://sigkdd#Deadline_Author_notification,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],"[""One edition of a conference""]","[""owl:Class""]",http://ekaw#Conference,=,1.0,http://sigkdd#Conference,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#presentationOfPaper,=,1.0,http://sigkdd#presentation,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial,=,1.0,http://sigkdd#Webmaster,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#OC_Chair,=,1.0,http://sigkdd#General_Chair,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#heldIn,=,1.0,http://sigkdd#holded_by,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Poster_Paper,=,1.0,http://sigkdd#Author_of_paper_student,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Poster_Session,=,1.0,http://sigkdd#Exhibitor,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Presenter,=,1.0,http://sigkdd#Speaker,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial_Chair,=,1.0,http://sigkdd#Bronze_Supporter,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Positive_Review,=,1.0,http://sigkdd#Award,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#PC_Member,=,1.0,http://sigkdd#Registration_SIGMOD_Member,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Contributed_Talk,=,1.0,http://sigkdd#Sponzor,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Paper_Author,=,0.0,http://sigkdd#Author,[],[],"[""owl:Class""]",true,false negative
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Regular_Paper,=,1.0,http://sigkdd#Best_Student_Paper_Supporter,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#PC_Chair,=,1.0,http://sigkdd#Program_Chair,[],[],"[""owl:Class""]",true,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Banquet,=,1.0,http://sigkdd#Conference_hall,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Individual_Presentation,=,1.0,http://sigkdd#Organizator,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Research_Institute,=,1.0,http://sigkdd#Program_Committee_member,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Document,=,1.0,http://sigkdd#Document,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Proceedings,=,1.0,http://sigkdd#Committee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Person,=,1.0,http://sigkdd#Person,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-sigkdd,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Rejected_Paper,=,1.0,http://sigkdd#Best_Applications_Paper_Award,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt#writtenBy,=,1.0,http://iasted#write,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Reviewer,=,1.0,http://iasted#Reviewer,[],[],"[""owl:Class""]",false,true positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#ConferenceMember,=,1.0,http://iasted#IASTED_member,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Author,=,1.0,http://iasted#Author,[],[],"[""owl:Class""]",false,true positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Person,=,1.0,http://iasted#Person,[],[],"[""owl:Class""]",false,true positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://cmt#hardcopyMailingManifestsPrintedBy,=,1.0,http://iasted#send,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Conference,=,1.0,http://iasted#Conference_city,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Administrator,=,1.0,http://iasted#Single_hotel_room,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Document,=,1.0,http://iasted#Document,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#ConferenceChair,=,1.0,http://iasted#Session_chair,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Review,=,1.0,http://iasted#Review,[],[],"[""owl:Class""]",false,true positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:FunctionalProperty"",""owl:InverseFunctionalProperty"",""owl:ObjectProperty""]",http://cmt#acceptedBy,=,1.0,http://iasted#is_held_after,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#PaperFullVersion,=,1.0,http://iasted#Full_day_tour,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://cmt#hasConflictOfInterest,=,1.0,http://iasted#occupy,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:DatatypeProperty""]",http://cmt#date,=,1.0,http://iasted#is_dated_on,[],[],"[""owl:DatatypeProperty""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#ProgramCommittee,=,1.0,http://iasted#Social_program,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://cmt#Acceptance,=,1.0,http://iasted#Deadline_for_notification_of_acceptance,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial_Abstract,=,1.0,http://iasted#Technic_activity,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Rejected_Paper,=,1.0,http://iasted#Deadline,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#heldIn,=,1.0,http://iasted#is_held_in,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Conference_Trip,=,1.0,http://iasted#Trip_city,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Regular_Paper,=,1.0,http://iasted#Fee_for_extra_trip,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Demo_Paper,=,1.0,http://iasted#Author_attendee_cd_registration_fee,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Early-Registered_Participant,=,1.0,http://iasted#Deadline_for_notification_of_acceptance,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Paper,=,1.0,http://iasted#Cheque,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#paperPresentedAs,=,1.0,http://iasted#is_present,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Assigned_Paper,=,1.0,http://iasted#Bank_transfer,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Flyer,=,1.0,http://iasted#Card,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Organisation,=,1.0,http://iasted#Single_hotel_room,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Poster_Paper,=,1.0,http://iasted#Credit_card,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Review,=,1.0,http://iasted#Review,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Contributed_Talk,=,1.0,http://iasted#Money,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial,=,1.0,http://iasted#Tutorial,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Person,=,1.0,http://iasted#Person,[],[],"[""owl:Class""]",false,true positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#heldIn,=,1.0,http://iasted#is_held_before,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#PC_Chair,=,1.0,http://iasted#Cd_proceening,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Tutorial_Chair,=,1.0,http://iasted#Overhead_projector,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Possible_Reviewer,=,1.0,http://iasted#Reviewer,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#University,=,1.0,http://iasted#Presenter_city,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:ObjectProperty""]",http://ekaw#organises,=,1.0,http://iasted#prepare,[],[],"[""owl:ObjectProperty""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Programme_Brochure,=,1.0,http://iasted#Social_program,[],[],"[""owl:Class""]",false,false positive
conference,ekaw-iasted,MatcherHTTPCall,[],[],"[""owl:Class""]",http://ekaw#Poster_Session,=,1.0,http://iasted#One_conference_day,[],[],"[""owl:Class""]",false,false positive
