Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
largebio,small-fma-nci,MatcherHTTPCall,"[""Cell junction""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_junction,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Junction,"[""Cell Junction""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Elastin fiber""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Elastin_fiber,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Elastin_Fiber,"[""Elastin Fiber""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Dorsal interosseous of foot""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_interosseous_of_foot,=,0.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Foot_Interosseous_Muscle,"[""Dorsal Foot Interosseous Muscle""]",[],"[""owl:Class""]",true,false negative
largebio,small-fma-nci,MatcherHTTPCall,"[""Lamina muscularis mucosae intestini crassi"",""Lamina muscularis of large intestine mucosa"",""Lamina muscularis of large intestine mucous membrane"",""Muscularis mucosae of large intestine""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscularis_mucosae_of_large_intestine,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Colorectal_Adenocarcinoma,"[""Adenocarcinoma of Large Bowel"",""Adenocarcinoma of Large Intestine"",""Adenocarcinoma of the Large Bowel"",""Adenocarcinoma of the Large Intestine"",""Colorectal Adenocarcinoma"",""Large Bowel Adenocarcinoma"",""Large Intestine Adenocarcinoma""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Cervical nerve tree"",""Cervical nerve"",""Cervical spinal nerve"",""Nervus cervicalis""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cervical_nerve,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cervical_Nerve,"[""Cervical Nerve""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Branch of maxillary artery"",""Maxillary arterial branch""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_maxillary_artery,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adult_Pineal_Parenchymal_Cell_Neoplasm,"[""Adult Pineal Gland Neoplasm"",""Adult Pineal Gland Tumor"",""Adult Pineal Parenchymal Cell Neoplasm"",""Adult Pineal Parenchymal Cell Tumor"",""Adult Pineal Parenchymal Neoplasm"",""Adult Pineal Parenchymal Tumor"",""Parenchymal Neoplasm of Adult Pineal Gland"",""Parenchymal Neoplasm of the Adult Pineal Gland"",""Parenchymal Tumor of Adult Pineal Gland"",""Parenchymal Tumor of the Adult Pineal Gland""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Embryoblast"",""Inner cell mass""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inner_cell_mass,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inner_Cell_Mass,"[""Embryoblast"",""Inner Cell Mass""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Pericardium""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pericardium,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pericardium,"[""Pericardium""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Diploid germ cell""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diploid_germ_cell,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Germ_Cell_Neoplasm,"[""Germ Cell Neoplasm"",""Germ Cell Neoplasms"",""Germ Cell Tumor"",""Neoplasm of Germ Cell"",""Neoplasm of the Germ Cell"",""Tumor of Germ Cell"",""Tumor of the Germ Cell"",""germ cell tumor""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Melanocyte""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Melanocyte,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Melanocyte,"[""Melanocyte"",""Melanocytes"",""melanocytes""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Buccal salivary gland""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Buccal_salivary_gland,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Buccal_Salivary_Gland,"[""Buccal Salivary Gland""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Broad ligament of uterus"",""Broad uterine ligament"",""Ligamentum latum uteri""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Broad_ligament_of_uterus,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Appendage_of_the_Uterus,"[""Appendage of the Uterus"",""Uterine Adnexa""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Ciliary glands set"",""Ciliary glands"",""Glandulae ciliares"",""Moll's glands"",""Set of ciliary glands""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_ciliary_glands,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchial_Mucus_Gland_Adenoma,"[""Adenoma of Bronchial Mucus Gland"",""Adenoma of the Bronchial Mucus Gland"",""Bronchial Cystadenoma"",""Lung Mucus Gland Adenoma"",""Lung Polyadenoma""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Bursa synovialis"",""Bursa"",""Synovial bursa""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Synovial_bursa,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Synovial_Bursa,"[""Synovial Bursa""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Os sacrum [vertebrae sacrales I - V]"",""Sacral bone"",""Sacrum [sacral vertebrae I - V]"",""Sacrum""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sacrum,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sacrum,"[""S Spine"",""Sacral Spine"",""Sacrum""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Gut-associated lymphoid tissue""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gut_associated_lymphoid_tissue,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gut_Associated_Lymphoid_Tissue,"[""GALT"",""Gut Associated Lymphoid Tissue"",""Gut-Associated Lymphoid Tissue""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Integumental system"",""Integumentary system""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Integumentary_system,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Integumentary_System,"[""Body System, Dermatologic"",""Dermatologic Body System"",""Dermatologic Organ System"",""Integumentary System"",""Organ System, Dermatologic""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Phalanx proximalis manus"",""Proximal phalanx of finger""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_phalanx_of_finger,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Proximal_Phalanx_of_the_Hand,"[""Proximal Phalanx of Finger"",""Proximal Phalanx of Hand"",""Proximal Phalanx of the Hand""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Outer nuclear layer of retina"",""Stratum nucleare externum (Retina)"",""Stratum nucleare externum retinae""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Outer_nuclear_layer_of_retina,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Outer_Nuclear_Layer_of_Retina,"[""Outer Nuclear Layer of Retina"",""Outer Nuclear Layer of the Retina"",""Outer Nuclear Layer""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Oculomotor nuclei set"",""Oculomotor nuclei"",""Set of oculomotor nuclei""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_oculomotor_nuclei,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mitotic_Activity,"[""Mitotic Activity"",""mitotic activity""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Left pulmonary arterial trunk"",""Left pulmonary artery(trunk)"",""Trunk of left pulmonary arterial tree"",""Trunk of left pulmonary artery""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trunk_of_left_pulmonary_artery,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Occult_Large_Cell_Lung_Carcinoma,"[""Occult Large Cell Carcinoma of Lung"",""Occult Large Cell Carcinoma of the Lung"",""Occult Large Cell Lung Carcinoma""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Cave of septum pellucidum"",""Cavum of septum pellucidum"",""Cavum septi pellucidi"",""Fifth ventricle"",""Septum pellucidum cave"",""Ventriculus septi pellucidi""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cave_of_septum_pellucidum,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fifth_Ventricle,"[""Cavity of Septum Pellucidum"",""Cavity of the Septum Pellucidum"",""Fifth Ventricle""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Intra-ocular part of optic nerve"",""Intraocular part of optic nerve"",""Pars intraocularis (Nervus opticus)"",""Pars intraocularis nervus optici""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intra_ocular_part_of_optic_nerve,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Glomus_Tumor,"[""Benign Glomus Neoplasm"",""Benign Glomus Tumor""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Muscle group of neck"",""Muscles of neck"",""Musculature of neck"",""Musculi cervicis"",""Musculi colli"",""Neck musculature"",""Set of muscles of neck""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Musculature_of_neck,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Familial_Adenomatous_Polyposis,"[""APC - Adenomatous Polyposis Coli"",""Adenomatous Polyposis Coli"",""FAP"",""Familial Adenomatous Polyposis Coli"",""Familial Adenomatous Polyposis Syndrome"",""Familial Adenomatous Polyposis"",""Hereditary Adenomatous Polyposis Coli"",""Polyposis Coli"",""familial adenomatous polyposis"",""familial polyposis""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Male urethral segment"",""Segment of male urethra""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segment_of_male_urethra,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Male_Breast_Neoplasm,"[""Benign Male Breast Neoplasm"",""Benign Male Breast Tumor"",""Benign Neoplasm of Male Breast"",""Benign Neoplasm of the Male Breast"",""Benign Tumor of Male Breast"",""Benign Tumor of the Male Breast""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Fimbria of hippocampus"",""Neuraxis fimbria""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fimbria_of_hippocampus,=,0.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fimbria,"[""Fimbria""]",[],"[""owl:Class""]",true,false negative
largebio,small-fma-nci,MatcherHTTPCall,"[""Skeletal muscle tissue""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skeletal_muscle_tissue,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Skeletal_Muscle_Tissue,"[""Skeletal Muscle Tissue"",""Skeletal Muscle""]",[],"[""owl:Class""]",false,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Lateral ventricle""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_ventricle,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Ventricle,"[""Lateral Ventricle of Brain"",""Lateral Ventricle"",""Lateral Ventricles"",""Ventricle, Lateral"",""Ventricles, Lateral""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Inferior hypogastric nerve plexus"",""Inferior hypogastric plexus"",""Pelvic nerve plexus"",""Pelvic plexus"",""Plexus hypogastricus inferior"",""Plexus nervosus hypogastricus inferior"",""Plexus nervosus pelvicus"",""Plexus pelvicus""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_hypogastric_nerve_plexus,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Hypogastric_Nerve_Plexus,"[""Inferior Hypogastric Nerve Plexus""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Spatial association relation""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spatial_association_relation,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Childhood_Visual_Pathway_Astrocytoma,"[""Childhood Optic Tract Astrocytoma"",""Childhood Visual Pathway Astrocytoma"",""Pediatric Optic Tract Astrocytoma"",""Pediatric Visual Pathway Astrocytoma""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Gastric zone"",""Zone of stomach""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Zone_of_stomach,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carcinoma_in_situ_in_a_Polyp,"[""Carcinoma In Situ in a Polyp""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Cardiovascular system subdivision"",""Subdivision of cardiovascular system""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subdivision_of_cardiovascular_system,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cardiovascular_System_Finding,"[""Cardiovascular System Finding""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Right lower first permanent molar tooth"",""Right lower first secondary molar tooth"",""Right mandibular first secondary molar tooth"",""Secondary tooth 30""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_lower_first_secondary_molar_tooth,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#IL15_Gene,"[""IL15 Gene"",""IL15"",""Interleukin 15 Gene""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Synapse"",""Synapsis"",""Synaptic junction""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Synapse,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Synapse,"[""Synapse""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Cardinal organ part""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardinal_organ_part,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Non-Functioning_Pituitary_Gland_Neoplasm,"[""Non-Functioning Neoplasm of Pituitary Gland"",""Non-Functioning Neoplasm of Pituitary"",""Non-Functioning Neoplasm of the Pituitary Gland"",""Non-Functioning Neoplasm of the Pituitary"",""Non-Functioning Pituitary Gland Neoplasm"",""Non-Functioning Pituitary Gland Tumor"",""Non-Functioning Pituitary Neoplasm"",""Non-Functioning Pituitary Tumor"",""Non-Functioning Tumor of Pituitary Gland"",""Non-Functioning Tumor of Pituitary"",""Non-Functioning Tumor of the Pituitary Gland"",""Non-Functioning Tumor of the Pituitary"",""Nonfunctioning Pituitary Tumor""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Arteria poplitea"",""Popliteal artery""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Popliteal_artery,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Popliteal_Artery,"[""Popliteal Artery""]",[],"[""owl:Class""]",true,true positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Angular venous tributary"",""Tributary of angular vein""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tributary_of_angular_vein,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Childhood_Cerebral_Neoplasm,"[""Benign Childhood Cerebral Hemispheric Neoplasm"",""Benign Childhood Cerebral Hemispheric Tumor"",""Benign Childhood Cerebral Neoplasm"",""Benign Childhood Cerebral Tumor"",""Benign Childhood Neoplasm of Cerebral Hemispheres"",""Benign Childhood Neoplasm of Cerebrum"",""Benign Childhood Neoplasm of the Cerebral Hemispheres"",""Benign Childhood Neoplasm of the Cerebrum"",""Benign Childhood Tumor of Cerebral Hemispheres"",""Benign Childhood Tumor of Cerebrum"",""Benign Childhood Tumor of the Cerebral Hemispheres"",""Benign Childhood Tumor of the Cerebrum"",""Benign Pediatric Cerebral Hemispheric Neoplasm"",""Benign Pediatric Cerebral Hemispheric Tumor"",""Benign Pediatric Cerebral Neoplasm"",""Benign Pediatric Cerebral Tumor"",""Benign Pediatric Neoplasm of Cerebral Hemispheres"",""Benign Pediatric Neoplasm of Cerebrum"",""Benign Pediatric Neoplasm of the Cerebral Hemispheres"",""Benign Pediatric Neoplasm of the Cerebrum"",""Benign Pediatric Tumor of Cerebral Hemispheres"",""Benign Pediatric Tumor of Cerebrum"",""Benign Pediatric Tumor of the Cerebral Hemispheres"",""Benign Pediatric Tumor of the Cerebrum"",""Childhood Benign Cerebral Neoplasms""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Set of spaces of iridocorneal angle"",""Spaces of Fontana"",""Spaces of iridocorneal angle""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_spaces_of_iridocorneal_angle,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epstein-Barr_Virus_Infection,"[""EBV Infection"",""Epstein-Barr Virus Infection""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Epithelial cell of large intestine""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelial_cell_of_large_intestine,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Malignant_Epithelial_Large_Cell,"[""Malignant Epithelial Large Cell""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Gallbladder zone"",""Zone of gallbladder""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Zone_of_gallbladder,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Invasive_Malignant_Neoplasm,"[""Infiltrating Malignant Neoplasm"",""Invasive Malignant Neoplasm"",""infiltrating cancer"",""invasive cancer""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Infraclavicular lymph nodes set"",""Infraclavicular lymph nodes"",""Infraclavicular nodes"",""Nodi infraclaviculares"",""Nodi lymphoidei infraclaviculares"",""Set of deltopectoral lymph nodes"",""Set of infraclavicular lymph nodes""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_infraclavicular_lymph_nodes,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Lymph_Node_Neoplasm,"[""Benign Lymph Node Neoplasm NOS"",""Benign Lymph Node Neoplasm"",""Benign Lymph Node Tumor"",""Benign Neoplasm of Lymph Node"",""Benign Neoplasm of the Lymph Node"",""Benign Tumor of Lymph Node"",""Benign Tumor of the Lymph Node""]",[],"[""owl:Class""]",false,false positive
largebio,small-fma-nci,MatcherHTTPCall,"[""Muscle layer of small intestine"",""Muscular coat of small intestine"",""Muscular layer of small intestine"",""Muscularis externa of small intestine"",""Small intestine muscularis propria"",""Tunica muscularis (Intestinum tenue)"",""Tunica muscularis intestini tenuis""]",[],"[""owl:Class""]",http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_layer_of_small_intestine,=,1.0,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Intestinal_Adenoma,"[""Adenoma of Small Bowel"",""Adenoma of Small Intestine"",""Adenoma of the Small Bowel"",""Adenoma of the Small Intestine"",""Small Bowel Adenoma"",""Small Intestinal Adenoma""]",[],"[""owl:Class""]",false,false positive
