Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""epidermis stratum corneum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000804,=,1.0,http://human.owl#NCI_C33625,"[""Stratum_Corneum""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""subscapular artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002050,=,1.0,http://human.owl#NCI_C33650,"[""Subscapular_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""glomerular parietal epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002605,=,0.0,http://human.owl#NCI_C33271,"[""Parietal_Layer_of_Bowman_s_Capsule""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""common iliac vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002143,=,1.0,http://human.owl#NCI_C32359,"[""Common_Iliac_Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""gall bladder epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001632,=,0.0,http://human.owl#NCI_C49227,"[""Gallbladder_Epithelium""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""superficial radial artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002053,=,1.0,http://human.owl#NCI_C34013,"[""Radial_Artery_of_the_Endometrium""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""olfactory bulb subependymal zone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000974,=,1.0,http://human.owl#NCI_C32071,"[""Anal_Squamous_Zone""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""lumbar vertebra 4""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001431,=,0.0,http://human.owl#NCI_C32902,"[""L4_Vertebra""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""metatarsal bone""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000303,=,1.0,http://human.owl#NCI_C12752,"[""Metatarsal_Bone""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""right pulmonary vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002208,=,1.0,http://human.owl#NCI_C48947,"[""Right_Pulmonary_Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""labial artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001987,=,1.0,http://human.owl#NCI_C52947,"[""Labial_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""tibial artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002067,=,1.0,http://human.owl#NCI_C12824,"[""Tibial_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""tibia""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001361,=,1.0,http://human.owl#NCI_C12800,"[""Tibia""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""right lung respiratory bronchiole""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001788,=,1.0,http://human.owl#NCI_C49285,"[""Right_Lung_Respiratory_Bronchiole""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""kidney""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000368,=,1.0,http://human.owl#NCI_C12415,"[""Kidney""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""hyoglossus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002317,=,1.0,http://human.owl#NCI_C32517,"[""Endomysium""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""reticular tegmental nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001025,=,1.0,http://human.owl#NCI_C33613,"[""Stellate_Reticulum""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""hypoglossal XII nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001094,=,0.0,http://human.owl#NCI_C12732,"[""Hypoglossal_Nerve""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""foot digit 1""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000465,=,1.0,http://human.owl#NCI_C52839,"[""Foot_Digit_1""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""stomach mucosa""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002683,=,1.0,http://human.owl#NCI_C32656,"[""Gastric_Mucosa""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""venous system smooth muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000715,=,1.0,http://human.owl#NCI_C49321,"[""Venous_System_Smooth_Muscle_Tissue""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""sublingual gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001588,=,1.0,http://human.owl#NCI_C12234,"[""Sublingual_Salivary_Gland""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""blood""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000059,=,1.0,http://human.owl#NCI_C12434,"[""Blood""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""superficial cervical artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002052,=,1.0,http://human.owl#NCI_C53005,"[""Superficial_Cervical_Artery""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""uterus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000389,=,1.0,http://human.owl#NCI_C12405,"[""Uterus""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""trapezium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001340,=,1.0,http://human.owl#NCI_C33434,"[""Pyramid""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""nasal cartilage""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001883,=,1.0,http://human.owl#NCI_C49593,"[""Nasal_Cartilage""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""sputum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002536,=,1.0,http://human.owl#NCI_C13278,"[""Sputum""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""lingual tonsillar tissue""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000773,=,0.0,http://human.owl#NCI_C32988,"[""Lingual_Tonsil""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""ischiocavernosus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002330,=,1.0,http://human.owl#NCI_C52946,"[""Ischiocavernosus""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""psoas major""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002358,=,1.0,http://human.owl#NCI_C33420,"[""Psoas_Major""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""corpora quadrigemina""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002567,=,1.0,http://human.owl#NCI_C12461,"[""Corpora_Quadrigemina""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""metacarpal bone digit 5""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001368,=,1.0,http://human.owl#NCI_C52792,"[""Metacarpal_Bone_Digit_5""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""costochondral joint""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001509,=,1.0,http://human.owl#NCI_C32392,"[""Costochondral_Joint""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""optic disc""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000278,=,1.0,http://human.owl#NCI_C12760,"[""Optic_Disc""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""perirhinal cortex""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000912,=,1.0,http://human.owl#NCI_C33706,"[""Supramarginal_Gyrus""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""gigantocellular reticular nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001037,=,1.0,http://human.owl#NCI_C32049,"[""Activated_Lymphocyte""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""liver lobe""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000360,=,1.0,http://human.owl#NCI_C49579,"[""Liver_Lobe""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""thorax skin""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000564,=,1.0,http://human.owl#NCI_C12674,"[""Axilla""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""renal convoluted tubule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001665,=,1.0,http://human.owl#NCI_C32892,"[""Juxtamedullary_Nephron""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""mesocardium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000098,=,1.0,http://human.owl#NCI_C32991,"[""Lipocyte""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""appendicular skeleton""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000290,=,1.0,http://human.owl#NCI_C49477,"[""Appendicular_Skeleton""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""tympanic membrane""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000257,=,1.0,http://human.owl#NCI_C12502,"[""Tympanic_Membrane""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""larynx ligament""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001755,=,0.0,http://human.owl#NCI_C32933,"[""Laryngeal_Ligament""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""femoral vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002118,=,1.0,http://human.owl#NCI_C12716,"[""Femoral_Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""gingiva""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000342,=,1.0,http://human.owl#NCI_C32677,"[""Gingiva""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""pericardial cavity""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000053,=,1.0,http://human.owl#NCI_C38662,"[""Pericardial_Cavity""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""stomach pyloric region""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002560,=,0.0,http://human.owl#NCI_C12260,"[""Pylorus""]",[],"[""owl:Class""]",true,false negative
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""esophagus mesentery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001569,=,1.0,http://human.owl#NCI_C12251,"[""Thoracic_Esophagus""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""renal vein""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002210,=,1.0,http://human.owl#NCI_C33462,"[""Renal_Vein""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""peyer's patch germinal center""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000734,=,1.0,http://human.owl#NCI_C49600,"[""Peyer_s_Patch_Germinal_Center""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""lower jaw""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001906,=,1.0,http://human.owl#NCI_C48823,"[""Lower_Jaw""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""gall bladder""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000356,=,1.0,http://human.owl#NCI_C12377,"[""Gallbladder""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""median nerve""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001168,=,1.0,http://human.owl#NCI_C52815,"[""Median_Nerve""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""peyer's patch""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000137,=,1.0,http://human.owl#NCI_C12771,"[""Peyer_s_Patch""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""cerebral white matter""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000945,=,1.0,http://human.owl#NCI_C49347,"[""Cerebral_White_Matter""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""superior hypogastric nerve plexus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001142,=,1.0,http://human.owl#NCI_C33683,"[""Superior_Maxillary_Nerve""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""stomach submucosa""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002685,=,1.0,http://human.owl#NCI_C32663,"[""Gastric_Submucosa""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""stomach glandular region mucous membrane""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001614,=,1.0,http://human.owl#NCI_C13142,"[""Mucus-Secreting_Cell""]",[],"[""owl:Class""]",false,false positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""inner ear""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000237,=,1.0,http://human.owl#NCI_C12499,"[""Internal_Ear""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""pancreas head""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000122,=,1.0,http://human.owl#NCI_C12269,"[""Head_of_the_Pancreas""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""capillary endothelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000711,=,1.0,http://human.owl#NCI_C49215,"[""Capillary_Endothelium""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""submucous nerve plexus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001149,=,1.0,http://human.owl#NCI_C52747,"[""Submucous_Nerve_Plexus""]",[],"[""owl:Class""]",false,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""epidermis stratum spinosum""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000807,=,1.0,http://human.owl#NCI_C12850,"[""Stratum_Spinosum""]",[],"[""owl:Class""]",true,true positive
anatomy_track,mouse-human-suite,MatcherHTTPCall,"[""spinal cord lateral column""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002750,=,1.0,http://human.owl#NCI_C33588,"[""Spinal_Cord_Column""]",[],"[""owl:Class""]",false,false positive
